"age"	"sex"	"marst"	"healthins"	"educ"	"hrswork"	"incwage"	"inctotal"	"uscit"	"cow"	"typehealthins"
65	1	1	1	16	40	28000	34000	1	0	2
19	0	0	1	16	40	28000	28000	1	0	1
22	0	0	1	16	40	28000	28000	1	0	1
22	0	0	1	19	65	28000	28000	1	0	1
25	0	0	1	16	40	28000	28000	1	0	1
26	1	0	1	21	42	28000	28000	1	0	1
27	0	1	1	19	50	28000	28000	1	0	1
28	0	0	1	16	40	28000	28000	1	0	1
29	0	1	1	18	99	28000	98500	1	0	1
30	0	1	1	17	40	28000	28000	1	0	1
31	0	0	1	19	40	28000	33000	1	0	1
32	1	0	1	19	40	28000	28000	1	0	1
33	1	0	1	16	40	28000	28000	1	0	1
33	0	1	1	20	40	28000	31000	1	0	1
34	1	0	1	17	47	28000	29000	1	0	1
35	0	1	1	21	45	28000	28000	1	0	1
36	0	1	1	16	45	28000	28000	1	0	1
36	1	0	1	20	40	28000	28000	1	0	1
39	1	0	1	19	45	28000	28800	1	0	1
40	0	0	1	20	40	28000	28000	1	0	1
43	0	0	1	19	36	28000	28000	1	0	1
43	1	0	1	20	40	28000	30100	1	0	1
44	0	1	1	18	45	28000	28000	1	0	1
45	1	0	1	16	40	28000	28000	1	0	1
47	1	1	1	17	40	28000	28000	1	0	1
49	1	1	1	20	40	28000	33200	1	0	1
51	1	1	1	20	40	28000	28000	1	0	1
52	1	1	1	16	40	28000	28000	1	0	1
52	1	1	1	20	45	28000	28000	1	0	1
54	0	1	1	16	40	28000	28000	1	0	1
54	1	1	1	20	40	28000	28000	1	0	1
57	0	0	1	19	40	28000	28000	1	0	1
59	1	1	1	16	40	28000	28000	1	0	1
59	0	0	1	16	40	28000	28000	1	0	1
59	1	0	1	16	40	28000	28000	1	0	1
60	1	1	1	16	40	28000	28000	1	0	1
60	0	1	1	16	40	28000	28000	1	0	1
62	0	1	1	16	40	28000	28000	1	0	1
62	1	0	1	16	40	28000	28000	1	0	1
62	0	1	1	17	40	28000	28000	1	0	1
63	1	1	1	17	40	28000	44500	1	0	1
35	0	0	1	16	40	28000	28000	1	1	1
37	0	1	1	24	50	28000	28000	1	1	1
50	1	0	1	17	40	28000	28000	1	1	1
53	1	1	1	20	40	28000	28000	1	1	1
44	1	1	1	21	33	28000	28000	1	2	1
51	1	1	1	16	36	28000	28000	1	2	1
63	1	1	1	18	40	28000	28000	1	2	1
25	0	1	1	18	40	28000	28000	1	2	1
28	0	1	1	21	40	28000	28000	1	2	1
30	0	1	1	20	40	28000	28000	1	2	1
27	1	1	1	18	38	28000	28000	1	0	1
28	1	0	1	21	40	28000	28000	1	0	1
54	0	0	1	17	50	28000	28000	1	0	1
65	0	1	1	20	45	28000	28000	1	0	1
28	0	1	1	21	40	28000	28000	1	1	1
35	0	1	1	16	40	28000	58000	1	3	1
31	1	1	1	16	48	28000	28000	0	0	1
40	1	0	1	20	45	28000	38004	1	0	1
41	0	1	1	20	40	28000	28000	1	0	1
44	1	1	1	20	40	28000	28000	1	2	1
48	0	0	1	18	25	28000	30200	1	0	1
28	1	0	1	20	30	28000	28000	1	0	1
45	1	0	1	16	40	28100	28100	1	0	1
35	0	1	1	16	30	28100	34500	1	0	1
49	0	0	1	20	60	28100	28100	1	0	1
31	0	0	0	23	42	28500	28500	1	0	0
54	1	1	1	16	35	28500	28500	1	0	1
38	1	1	1	20	40	28500	28500	1	2	1
28	0	0	1	16	60	28500	28500	1	0	1
68	1	1	1	18	26	28500	43900	1	0	1
51	1	1	1	22	45	28600	28600	1	0	1
46	1	1	1	16	40	28700	28700	1	0	1
23	0	0	1	21	40	28800	28800	1	0	1
35	0	1	1	20	40	28800	28800	1	0	1
41	0	1	1	20	40	28800	28800	1	0	1
57	1	1	1	16	40	28800	28800	1	0	1
33	1	0	1	19	40	28800	28800	1	2	1
41	0	0	0	16	40	29000	29000	1	0	0
54	1	0	0	16	65	29000	29000	1	0	0
52	0	1	1	20	40	29000	42300	1	0	2
30	1	0	1	19	40	29000	29000	1	1	2
32	0	1	1	21	60	29000	29000	1	0	2
23	0	1	1	15	40	29000	29000	1	0	1
25	1	0	1	19	32	29000	30200	1	0	1
26	0	0	1	19	40	29000	29000	1	0	1
39	1	1	1	16	37	29000	29000	1	0	1
44	1	1	1	20	40	29000	39000	1	0	1
46	1	0	1	16	40	29000	29000	1	0	1
54	1	1	1	20	30	29000	29000	1	0	1
56	0	0	1	16	40	29000	29000	1	0	1
57	1	0	1	16	40	29000	29000	1	0	1
58	1	1	1	16	40	29000	29000	1	0	1
58	1	1	1	19	49	29000	29000	1	0	1
31	1	0	1	21	40	29000	29000	1	2	1
35	1	0	1	18	41	29000	29000	1	0	1
36	1	0	1	16	55	29000	29000	1	0	1
39	0	1	1	16	40	29000	29000	1	0	1
65	1	1	1	16	40	29000	31000	1	2	1
54	0	1	1	14	40	29000	29000	1	0	1
56	0	1	1	19	40	29000	29000	1	0	1
53	1	0	1	16	40	29000	29000	1	0	1
62	1	1	1	16	40	29000	29000	1	2	1
39	0	1	1	16	40	29100	29100	1	0	1
47	1	1	1	18	80	29100	29100	1	0	1
49	0	0	1	16	40	29100	29100	1	0	1
69	1	0	1	21	40	29300	44900	1	0	1
54	1	1	1	16	25	29400	33300	1	0	2
44	0	0	1	16	40	29600	29600	1	0	1
58	0	1	1	18	50	29600	29600	1	0	1
52	0	0	1	18	40	29600	29600	1	2	1
26	0	0	1	19	50	29700	29700	1	0	1
48	1	1	1	22	40	29700	29700	1	1	1
58	1	0	1	18	50	29800	29800	1	0	1
62	1	0	1	19	45	29800	32980	1	0	1
33	1	1	1	16	33	29900	29900	1	0	1
20	1	0	0	13	40	30000	30000	0	0	0
27	1	1	0	16	40	30000	30000	1	0	0
24	0	0	0	19	40	30000	30000	1	0	0
25	1	0	0	14	40	30000	30500	1	0	0
26	1	0	0	18	40	30000	30000	1	0	0
29	0	0	0	19	40	30000	30000	1	0	0
38	1	0	0	20	50	30000	30000	1	0	0
39	1	0	0	18	40	30000	34800	1	0	0
41	1	0	0	16	41	30000	30000	1	0	0
45	1	1	0	19	40	30000	30050	1	0	0
49	0	0	0	14	90	30000	30000	1	0	0
24	0	0	0	14	45	30000	30000	1	1	0
37	1	0	0	16	30	30000	30000	1	1	0
51	0	0	0	16	40	30000	30000	1	1	0
27	0	1	0	20	40	30000	30000	1	2	0
24	0	1	1	19	50	30000	30000	1	0	2
30	0	0	1	21	30	30000	30000	1	0	2
45	1	0	1	20	40	30000	30000	1	0	2
49	0	0	1	19	60	30000	30000	1	0	2
51	1	0	1	16	30	30000	30200	1	0	2
52	0	0	1	22	40	30000	30000	1	1	2
26	0	1	1	16	35	30000	30000	1	3	2
30	1	0	1	16	40	30000	30000	1	0	2
36	1	0	1	21	45	30000	30000	1	0	1
47	0	1	1	15	40	30000	30000	1	0	1
46	1	1	1	16	40	30000	30000	1	0	1
22	0	0	1	16	45	30000	30000	1	0	1
23	0	0	1	20	4	30000	30000	1	0	1
24	1	0	1	18	40	30000	30000	1	0	1
24	1	1	1	20	40	30000	30000	1	0	1
24	1	0	1	21	40	30000	30000	1	0	1
25	0	0	1	16	40	30000	30000	1	0	1
25	0	0	1	16	60	30000	30000	1	0	1
26	0	0	1	15	45	30000	30000	1	0	1
26	1	0	1	19	40	30000	30000	1	0	1
27	1	1	1	16	50	30000	30000	1	0	1
28	1	1	1	16	48	30000	30000	1	0	1
28	1	0	1	18	40	30000	30000	1	0	1
29	1	1	1	16	40	30000	30000	1	0	1
29	0	1	1	19	45	30000	30000	1	0	1
29	1	1	1	19	44	30000	30000	1	0	1
29	0	0	1	19	45	30000	30000	1	0	1
29	1	1	1	21	40	30000	30000	1	0	1
30	0	0	1	16	50	30000	30000	1	0	1
30	0	0	1	19	40	30000	30000	1	0	1
30	0	0	1	21	40	30000	30000	1	0	1
31	0	1	1	16	40	30000	30000	1	0	1
31	1	1	1	21	30	30000	30000	1	0	1
32	0	0	1	16	40	30000	30000	1	0	1
32	0	1	1	17	40	30000	30000	1	0	1
32	0	1	1	17	40	30000	30000	1	0	1
32	0	1	1	19	40	30000	30000	1	0	1
32	0	1	1	19	40	30000	30000	1	0	1
33	0	1	1	18	32	30000	30000	1	0	1
33	0	0	1	18	30	30000	30000	1	0	1
33	1	1	1	19	40	30000	30000	1	0	1
34	0	1	1	16	35	30000	30000	1	0	1
34	0	0	1	21	40	30000	30000	1	0	1
35	1	1	1	16	40	30000	30000	1	0	1
35	1	1	1	19	40	30000	30000	1	0	1
36	1	1	1	16	60	30000	30000	1	0	1
36	0	1	1	18	40	30000	30000	1	0	1
37	0	0	1	16	45	30000	30000	1	0	1
37	1	1	1	19	38	30000	30000	1	0	1
38	1	1	1	16	40	30000	30000	1	0	1
38	1	0	1	21	45	30000	36800	1	0	1
39	1	1	1	18	32	30000	30000	1	0	1
39	1	1	1	19	70	30000	30000	1	0	1
39	1	0	1	20	70	30000	30000	1	0	1
40	1	0	1	20	40	30000	30000	1	0	1
40	1	0	1	21	40	30000	43200	1	0	1
40	0	0	1	21	35	30000	30000	1	0	1
41	0	0	1	16	40	30000	30000	1	0	1
43	1	1	1	16	50	30000	30000	1	0	1
43	1	0	1	16	60	30000	30000	1	0	1
43	1	1	1	17	40	30000	30000	1	0	1
43	0	1	1	19	40	30000	30000	1	0	1
45	1	1	1	16	37	30000	30000	1	0	1
46	0	1	1	21	40	30000	30000	1	0	1
48	1	1	1	14	40	30000	30000	1	0	1
48	0	1	1	16	40	30000	30000	1	0	1
48	1	1	1	19	43	30000	30000	1	0	1
48	0	1	1	21	30	30000	30000	1	0	1
49	0	0	1	16	40	30000	30000	1	0	1
49	1	1	1	18	30	30000	30020	1	0	1
50	0	1	1	18	30	30000	30000	1	0	1
50	0	1	1	20	50	30000	36200	1	0	1
50	1	1	1	20	24	30000	30000	1	0	1
51	1	1	1	16	40	30000	30000	1	0	1
51	0	1	1	17	50	30000	30000	1	0	1
51	0	0	1	17	35	30000	30000	1	0	1
52	0	1	1	19	42	30000	30000	1	0	1
53	0	1	1	16	40	30000	30000	1	0	1
54	1	1	1	20	20	30000	30000	1	0	1
54	0	1	1	20	45	30000	30000	1	0	1
54	1	0	1	21	42	30000	30000	1	0	1
55	1	0	1	17	30	30000	30000	1	0	1
56	1	1	1	16	40	30000	33000	1	0	1
56	1	0	1	16	50	30000	30000	1	0	1
57	0	0	1	16	45	30000	30000	1	0	1
57	1	1	1	17	40	30000	30000	1	0	1
57	0	0	1	20	27	30000	30000	1	0	1
58	1	1	1	16	35	30000	30000	1	0	1
58	0	1	1	16	40	30000	30000	1	0	1
59	1	1	1	19	18	30000	30000	1	0	1
59	1	1	1	21	30	30000	55000	1	0	1
60	1	1	1	16	48	30000	30000	1	0	1
60	0	1	1	18	27	30000	30000	1	0	1
61	1	0	1	20	68	30000	30000	1	0	1
62	1	1	1	16	40	30000	33000	1	0	1
62	0	1	1	19	40	30000	31000	1	0	1
63	0	1	1	16	40	30000	34100	1	0	1
63	1	0	1	16	40	30000	30000	1	0	1
63	0	0	1	18	40	30000	30000	1	0	1
21	0	1	1	19	42	30000	30040	1	1	1
24	1	0	1	20	40	30000	30000	1	1	1
24	1	1	1	21	24	30000	30000	1	1	1
28	1	1	1	21	30	30000	31000	1	1	1
37	0	1	1	18	50	30000	30000	1	1	1
40	1	1	1	21	45	30000	30000	1	1	1
44	0	1	1	19	50	30000	30000	1	1	1
45	1	1	1	21	60	30000	30000	1	1	1
46	1	1	1	19	40	30000	30000	1	1	1
51	1	0	1	16	40	30000	30250	1	1	1
56	1	1	1	20	32	30000	30000	1	1	1
56	1	0	1	20	40	30000	30000	1	1	1
58	1	1	1	20	40	30000	30000	1	1	1
59	1	1	1	13	40	30000	30000	1	1	1
59	1	0	1	16	40	30000	30000	1	1	1
61	1	0	1	18	40	30000	30000	1	1	1
68	0	1	1	17	30	30000	30000	1	1	1
23	1	0	1	21	50	30000	30000	1	2	1
24	1	0	1	21	40	30000	30000	1	2	1
27	0	0	1	18	40	30000	30000	1	2	1
28	0	1	1	17	50	30000	30000	1	2	1
46	1	1	1	19	35	30000	30000	1	2	1
47	1	1	1	17	40	30000	30000	1	2	1
48	1	0	1	17	40	30000	30000	1	2	1
52	1	1	1	19	35	30000	43800	1	2	1
58	1	1	1	16	40	30000	30000	1	2	1
61	0	1	1	9	40	30000	30000	1	2	1
25	0	0	1	16	44	30000	30000	1	2	1
62	0	1	1	22	50	30000	60000	1	3	1
56	0	1	1	16	35	30000	50000	1	3	1
50	0	1	1	16	36	30000	30000	1	0	1
55	1	0	1	19	95	30000	30350	1	0	1
63	0	0	1	16	45	30000	30000	1	0	1
53	0	0	1	16	40	30000	30000	1	1	1
62	0	1	1	16	40	30000	30000	1	1	1
57	1	1	1	19	37	30000	30000	1	2	1
44	1	1	1	16	40	30000	30000	1	0	1
34	0	1	1	19	40	30000	30000	1	0	1
35	0	1	1	14	45	30000	30000	1	0	1
66	0	1	1	19	30	30000	55800	1	0	1
66	0	1	1	19	45	30000	46000	1	0	1
70	0	1	1	16	40	30000	50100	1	0	1
66	0	1	1	21	12	30000	48000	1	2	1
65	0	1	1	21	36	30000	50200	1	1	1
48	0	1	1	17	43	30000	30000	1	2	1
52	1	1	1	16	42	30000	30000	1	2	1
34	1	1	1	19	40	30000	30000	1	0	1
38	0	1	1	17	40	30000	30000	1	0	1
39	1	1	1	19	40	30000	30000	1	0	1
40	0	0	1	16	40	30000	30000	1	0	1
40	0	0	1	17	40	30000	30000	1	0	1
44	1	0	1	16	40	30000	30000	1	0	1
52	0	1	1	16	40	30000	30000	1	0	1
51	1	1	1	19	60	30000	22900	1	3	1
41	0	0	1	20	60	30000	30000	1	0	1
48	1	1	1	21	40	30000	30000	1	0	1
54	0	0	1	22	40	30000	30000	0	1	1
60	0	1	1	17	40	30000	30000	1	0	1
39	0	0	1	16	48	30000	30000	1	0	1
43	0	1	1	15	40	30000	30000	0	0	2
57	1	1	1	21	54	30000	30000	1	0	1
37	0	1	1	18	35	30100	31600	1	0	1
63	1	1	1	16	36	30100	30100	1	1	1
49	1	0	1	20	55	30100	30100	1	2	1
27	0	0	1	19	40	30400	30400	1	0	1
60	1	1	1	22	40	30500	36200	1	2	1
28	0	0	1	21	40	30600	30600	1	2	1
42	1	1	1	18	40	30700	30700	1	0	1
30	0	1	1	21	40	30700	32700	1	1	1
43	0	1	0	17	50	30800	30800	1	1	0
37	0	0	1	23	40	30900	30900	1	0	1
63	1	1	1	16	37	30900	30900	1	0	1
36	1	0	0	19	40	31000	32200	1	1	0
27	0	1	1	21	40	31000	31000	0	0	1
40	1	1	1	16	40	31000	31000	1	0	1
29	1	1	1	18	40	31000	31000	1	0	1
29	1	1	1	19	40	31000	31000	1	0	1
29	1	0	1	21	43	31000	31000	1	0	1
34	0	0	1	19	50	31000	31000	1	0	1
40	0	0	1	16	40	31000	31000	1	0	1
42	1	0	1	16	40	31000	31000	1	0	1
52	0	0	1	16	40	31000	31000	1	0	1
58	0	0	1	16	40	31000	31000	1	0	1
59	0	1	1	16	40	31000	74000	1	0	1
60	1	1	1	16	50	31000	31000	1	0	1
59	1	0	1	16	40	31000	31030	1	1	1
57	1	1	1	20	35	31000	31230	1	2	1
49	1	0	1	20	40	31000	31000	1	0	1
60	0	1	1	19	40	31000	31000	1	0	1
53	1	0	1	19	40	31000	31000	1	0	1
34	0	1	1	17	40	31200	31200	1	0	2
36	0	1	1	18	40	31200	31200	1	0	2
28	1	1	1	20	40	31200	33900	1	0	1
54	1	1	1	18	45	31200	31270	1	0	1
58	1	1	1	16	32	31200	31200	1	0	1
60	1	1	1	12	39	31200	31200	1	2	1
58	1	1	1	16	37	31200	31200	1	0	1
41	0	0	0	16	40	31200	31200	0	0	0
37	0	1	0	21	40	31200	31200	1	0	0
45	0	0	1	11	50	31200	31200	1	0	1
65	0	0	1	19	40	31500	43500	1	0	2
41	0	0	1	19	40	31500	31500	1	0	1
34	0	0	1	17	40	31600	31600	1	0	1
30	0	1	1	19	40	31700	31700	1	0	1
37	0	1	1	21	40	31800	31800	1	0	1
32	0	0	0	19	40	32000	32000	1	0	0
39	0	1	0	18	45	32000	32000	1	0	0
64	0	0	0	21	40	32000	58000	1	0	0
41	0	0	0	16	50	32000	32000	1	3	0
47	0	1	0	12	40	32000	32000	1	0	0
60	0	0	0	14	50	32000	32000	1	0	0
29	0	1	1	21	50	32000	46600	1	3	2
23	1	0	1	19	65	32000	32000	1	0	1
26	0	0	1	19	48	32000	32000	1	0	1
27	0	1	1	16	40	32000	32000	1	0	1
27	0	0	1	16	40	32000	32000	1	0	1
28	0	0	1	16	65	32000	32000	1	0	1
28	0	0	1	21	40	32000	32000	1	0	1
30	0	1	1	18	40	32000	32000	1	0	1
31	1	1	1	16	40	32000	32000	1	0	1
31	1	1	1	19	38	32000	32000	1	0	1
32	1	1	1	21	36	32000	32000	1	0	1
33	1	1	1	21	40	32000	32000	1	0	1
36	0	0	1	17	40	32000	32000	1	0	1
36	1	0	1	20	40	32000	32000	1	0	1
37	1	1	1	20	40	32000	40000	1	0	1
39	0	0	1	19	40	32000	32000	1	0	1
39	1	0	1	20	40	32000	32000	1	0	1
41	1	1	1	16	40	32000	32000	1	0	1
43	0	0	1	18	44	32000	32000	1	0	1
44	1	1	1	21	40	32000	32000	1	0	1
45	0	1	1	19	40	32000	32000	1	0	1
46	0	1	1	16	40	32000	52000	1	0	1
47	1	1	1	20	40	32000	32000	1	0	1
48	0	1	1	16	40	32000	32000	1	0	1
48	1	0	1	19	50	32000	32000	1	0	1
49	1	1	1	16	40	32000	32000	1	0	1
51	0	1	1	16	40	32000	32000	1	0	1
51	0	0	1	16	40	32000	32000	1	0	1
52	0	1	1	13	40	32000	32000	1	0	1
52	0	1	1	16	40	32000	32000	1	0	1
54	0	1	1	20	56	32000	32000	1	0	1
55	1	1	1	16	40	32000	32000	1	0	1
55	1	0	1	16	40	32000	32030	1	0	1
56	1	1	1	16	40	32000	32000	1	0	1
58	1	1	1	16	40	32000	32000	1	0	1
58	0	1	1	16	46	32000	32000	1	0	1
58	0	1	1	16	40	32000	34000	1	0	1
61	1	1	1	18	40	32000	32000	1	0	1
62	1	1	1	19	39	32000	32070	1	0	1
59	1	1	1	16	40	32000	32000	1	1	1
25	1	0	1	21	40	32000	32000	1	1	1
26	1	0	1	21	45	32000	32000	1	1	1
31	1	1	1	20	36	32000	35000	1	1	1
42	1	0	1	20	40	32000	32000	1	1	1
59	1	1	1	21	35	32000	32000	1	1	1
59	0	1	1	21	40	32000	32000	1	1	1
29	1	0	1	21	40	32000	35500	1	2	1
49	0	0	1	17	40	32000	32000	1	2	1
56	0	1	1	19	40	32000	32000	1	2	1
29	0	0	1	23	40	32000	32000	1	2	1
52	1	1	1	21	60	32000	38030	1	2	1
59	0	1	1	16	40	32000	32000	1	3	1
35	1	0	1	21	40	32000	32000	1	0	1
44	0	0	1	16	40	32000	32000	1	0	1
53	0	1	1	16	50	32000	32000	1	0	1
64	1	1	1	17	40	32000	32000	1	0	1
47	1	0	1	16	40	32000	32000	1	2	1
68	1	1	1	16	40	32000	50200	1	0	1
74	0	1	1	19	50	32000	55400	1	0	1
61	0	1	1	14	40	32000	32000	1	0	1
63	1	0	1	16	40	32000	32000	1	0	1
38	1	1	1	19	40	32000	32000	1	2	1
28	1	1	1	13	32	32000	32000	1	0	1
25	0	0	1	21	45	32000	32000	1	0	1
35	0	0	1	19	40	32100	32100	1	0	1
50	0	0	1	16	45	32100	32100	1	0	1
54	1	1	0	18	40	32200	32200	1	0	0
25	1	0	1	21	40	32200	32200	1	0	1
42	1	1	1	19	40	32200	32200	1	0	1
29	0	1	1	21	40	32200	34400	1	0	1
43	0	1	1	16	40	32300	32300	1	2	1
19	1	0	1	18	35	32400	32400	1	0	1
38	1	1	1	23	24	32400	68400	1	2	1
27	1	0	1	22	55	32500	32500	1	0	1
56	0	1	1	17	40	32500	32500	1	0	1
61	1	1	1	16	40	32500	32500	1	0	1
26	1	0	1	21	40	32500	32500	1	1	1
38	1	1	1	22	40	32500	34900	1	1	1
57	1	1	1	20	24	32500	32500	1	1	1
41	0	0	1	16	52	32500	32500	1	0	1
24	1	0	1	14	40	32600	32600	0	0	1
45	1	1	1	16	54	32700	56700	1	0	1
56	1	1	1	16	40	32700	32700	1	0	1
27	1	1	1	21	40	32800	32800	1	0	2
25	1	1	1	18	32	32800	32800	1	0	1
36	0	1	0	20	40	33000	33000	1	0	0
41	0	0	0	20	40	33000	33000	1	0	0
38	0	1	1	21	50	33000	33000	1	0	2
23	0	1	1	18	45	33000	33000	1	0	1
23	0	0	1	20	36	33000	33000	1	0	1
32	1	1	1	20	50	33000	33000	1	0	1
41	1	1	1	16	40	33000	33000	1	0	1
41	0	1	1	21	40	33000	33000	1	0	1
45	1	0	1	21	60	33000	96000	1	0	1
50	0	0	1	16	40	33000	33000	1	0	1
51	0	1	1	16	45	33000	33000	1	0	1
55	1	1	1	19	40	33000	33000	1	0	1
57	0	1	1	16	40	33000	33000	1	0	1
57	0	0	1	16	40	33000	33000	1	0	1
57	1	1	1	19	36	33000	37400	1	0	1
58	0	1	1	18	50	33000	33000	1	0	1
61	0	1	1	16	50	33000	33000	1	0	1
62	0	0	1	19	40	33000	33000	1	0	1
29	1	1	1	20	40	33000	33000	1	1	1
62	0	1	1	23	20	33000	56800	1	1	1
21	0	0	1	19	40	33000	33000	1	2	1
64	1	0	1	20	40	33000	40500	1	2	1
34	1	0	1	13	40	33000	33000	1	3	1
48	0	1	1	16	40	33000	36200	1	0	1
66	1	1	1	16	35	33000	40800	1	0	1
66	1	0	1	16	40	33000	52200	1	0	1
28	0	1	1	16	55	33000	33000	1	0	1
48	0	0	1	16	40	33000	33000	1	0	1
43	0	1	0	9	40	33000	33000	0	0	0
41	1	1	1	20	36	33100	33100	1	0	1
53	1	1	1	16	40	33200	33200	1	0	1
63	1	0	1	19	42	33200	56200	1	0	1
33	0	0	0	16	40	33300	33300	1	0	0
38	0	0	0	13	38	33300	33300	1	0	0
23	0	0	1	16	41	33300	33300	1	0	1
34	0	1	1	16	45	33300	33300	1	0	1
57	1	0	1	19	38	33300	33300	1	2	1
69	0	1	1	16	45	33500	51030	1	0	2
30	1	0	1	21	40	33500	33500	1	0	1
32	1	0	1	21	45	33500	33500	1	1	1
26	0	1	1	21	45	33500	36110	1	1	1
36	0	1	1	19	40	33600	33600	1	0	1
45	0	1	1	13	40	33600	33600	1	0	1
53	1	0	1	16	45	33600	33600	1	0	1
48	0	1	1	18	45	33600	29300	1	1	1
63	1	0	1	16	36	33600	33600	1	0	1
43	0	1	1	16	40	33700	33700	1	0	1
73	0	1	1	20	40	33700	62900	1	3	1
63	0	0	0	17	40	33900	33900	1	0	0
28	0	0	1	20	40	33900	33900	1	0	1
46	1	1	1	20	40	34000	34000	1	0	1
24	0	0	1	13	50	34000	34000	1	0	1
26	0	0	1	16	40	34000	34000	1	0	1
26	1	0	1	19	46	34000	34000	1	0	1
26	0	0	1	20	40	34000	34000	1	0	1
26	1	0	1	21	50	34000	34000	1	0	1
30	1	1	1	21	40	34000	34000	1	0	1
32	1	1	1	19	46	34000	34000	1	0	1
34	0	0	1	16	40	34000	34000	1	0	1
36	1	1	1	16	42	34000	34000	1	0	1
36	0	1	1	19	50	34000	34000	1	0	1
37	1	0	1	16	40	34000	34000	1	0	1
47	1	1	1	17	36	34000	34000	1	0	1
49	0	1	1	16	40	34000	34000	1	0	1
49	0	1	1	16	40	34000	34000	1	0	1
51	0	1	1	16	45	34000	26900	1	0	1
53	1	1	1	16	40	34000	34000	1	0	1
53	1	0	1	16	37	34000	34000	1	0	1
54	0	1	1	16	40	34000	34000	1	0	1
44	1	1	1	21	40	34000	34000	1	1	1
27	0	1	1	21	45	34000	34000	1	1	1
62	1	1	1	19	40	34000	34030	1	1	1
22	0	1	1	16	40	34000	34000	0	2	1
32	0	0	1	17	40	34000	34000	1	2	1
38	1	1	1	21	50	34000	34000	1	2	1
38	1	0	1	21	50	34000	34000	1	2	1
35	1	1	1	21	50	34000	34100	1	2	1
54	1	1	1	18	40	34000	34000	1	2	1
42	0	1	1	20	40	34000	34000	1	2	1
41	0	1	1	16	40	34000	34000	1	0	1
56	1	0	1	17	50	34000	34000	1	0	1
49	1	1	1	16	40	34000	34000	1	1	1
38	0	1	1	16	50	34000	34000	1	2	1
65	0	1	1	19	40	34000	62000	1	2	1
61	0	1	0	19	60	34000	34000	1	0	0
32	1	0	1	16	40	34000	34000	1	0	2
44	1	1	1	20	40	34000	34000	1	0	1
59	1	1	1	20	35	34000	34000	1	1	1
25	0	1	1	18	40	34200	34220	1	0	1
44	0	1	1	16	40	34300	34300	1	0	1
54	1	1	1	19	50	34300	34300	1	2	1
50	0	0	1	21	40	34400	34400	1	0	1
63	0	1	1	16	40	34400	34400	1	0	1
48	1	0	1	21	40	34600	34600	1	0	1
41	0	0	1	19	42	34900	34900	1	0	1
59	0	1	1	20	40	34900	34900	1	0	1
61	1	1	1	21	60	34900	43300	1	1	1
22	0	1	0	16	55	35000	35000	1	0	0
22	0	0	0	20	45	35000	35000	1	0	0
31	0	0	0	16	25	35000	35000	1	0	0
42	0	1	0	16	40	35000	35000	1	0	0
59	0	1	0	16	40	35000	35120	1	0	0
51	0	1	1	16	40	35000	35000	1	0	2
58	1	0	1	22	40	35000	35000	1	0	2
68	1	1	1	21	40	35000	70000	1	2	2
39	0	1	1	14	40	35000	35000	0	0	1
34	1	0	1	24	60	35000	35000	1	0	1
22	0	0	1	16	60	35000	40000	1	0	1
22	0	0	1	17	40	35000	35000	1	0	1
23	1	0	1	16	48	35000	35000	1	0	1
23	1	0	1	20	40	35000	37000	1	0	1
24	0	0	1	16	24	35000	35000	1	0	1
24	0	0	1	21	40	35000	35000	1	0	1
25	0	0	1	16	40	35000	35000	1	0	1
25	0	0	1	16	40	35000	35050	1	0	1
25	0	0	1	19	46	35000	35000	1	0	1
25	0	0	1	21	40	35000	35000	1	0	1
26	1	1	1	17	45	35000	35000	1	0	1
26	1	1	1	19	45	35000	39200	1	0	1
26	0	0	1	20	40	35000	35000	1	0	1
26	1	1	1	21	50	35000	35000	1	0	1
27	0	1	1	20	42	35000	35000	1	0	1
29	1	1	1	16	40	35000	36500	1	0	1
29	1	0	1	20	40	35000	35000	1	0	1
29	1	0	1	20	47	35000	35000	1	0	1
29	1	1	1	21	40	35000	35000	1	0	1
29	0	0	1	21	48	35000	35000	1	0	1
29	1	0	1	21	45	35000	39000	1	0	1
30	0	1	1	19	42	35000	35000	1	0	1
30	0	1	1	19	55	35000	35000	1	0	1
30	0	0	1	19	40	35000	35000	1	0	1
30	1	1	1	21	24	35000	35000	1	0	1
30	1	1	1	22	48	35000	35000	1	0	1
32	0	0	1	16	35	35000	35000	1	0	1
33	1	0	1	18	40	35000	35000	1	0	1
33	1	1	1	20	36	35000	35000	1	0	1
33	0	0	1	20	40	35000	35000	1	0	1
35	0	1	1	16	40	35000	35000	1	0	1
35	0	1	1	19	45	35000	35000	1	0	1
36	1	0	1	20	40	35000	35000	1	0	1
37	0	1	1	20	42	35000	35000	1	0	1
37	1	1	1	20	40	35000	35000	1	0	1
37	1	1	1	20	40	35000	35000	1	0	1
38	0	1	1	16	40	35000	35000	1	0	1
39	0	0	1	17	40	35000	35000	1	0	1
39	1	0	1	19	40	35000	35000	1	0	1
39	0	0	1	19	42	35000	35000	1	0	1
40	0	1	1	16	40	35000	35000	1	0	1
40	0	1	1	19	40	35000	35000	1	0	1
42	0	1	1	13	40	35000	35000	1	0	1
42	1	1	1	21	40	35000	35000	1	0	1
43	0	1	1	16	40	35000	35000	1	0	1
43	1	1	1	21	40	35000	41000	1	0	1
43	1	1	1	21	45	35000	35000	1	0	1
